14.193065643310547, 323.3326721191406
15.07302188873291, 91.27083587646484
19.203866958618164, 257.6973571777344
20.04250717163086, 26.76728630065918
24.092876434326172, 194.25100708007812
27.101346969604492, 363.324951171875
29.4447078704834, 130.6245574951172
31.169050216674805, 297.9936218261719
32.45431900024414, 66.22382354736328
38.55913543701172, 168.3238983154297
43.07627487182617, 105.7527847290039
46.04183578491211, 156.641845703125
46.54804992675781, 272.9783630371094
46.877628326416016, 42.18634796142578
53.489315032958984, 379.19805908203125
57.94876480102539, 80.67500305175781
64.94158935546875, 184.7271270751953
72.13331604003906, 288.64520263671875
73.58795928955078, 56.2667350769043
80.51421356201172, 44.60243606567383
84.31278228759766, 96.4636459350586
90.74345397949219, 198.6363525390625
93.94169616699219, 368.12469482421875
100.15277862548828, 71.09983825683594
102.97818756103516, 238.14659118652344
108.93888854980469, 341.961181640625
117.40213775634766, 214.03909301757812
119.75749206542969, 383.8312072753906
125.2125015258789, 85.66812133789062
134.90443420410156, 358.88299560546875
139.97244262695312, 60.77982711791992
149.45773315429688, 333.13580322265625
155.01841735839844, 35.68967819213867
164.775634765625, 306.14306640625
166.39163208007812, 75.93936920166016
179.51808166503906, 282.1601257324219
181.43453979492188, 51.945377349853516
187.93460083007812, 153.88401794433594
190.34068298339844, 322.8790283203125
192.07421875, 90.43370819091797
194.37071228027344, 256.9937744140625
195.5828399658203, 27.11884880065918
203.1122589111328, 128.29425048828125
205.67555236816406, 297.8080749511719
207.11630249023438, 65.02597045898438
213.31593322753906, 168.51553344726562
221.17674255371094, 272.4624938964844
221.31170654296875, 40.49761962890625
227.0871124267578, 377.9445495605469
229.13035583496094, 143.8651885986328
237.208740234375, 17.011972427368164
239.09945678710938, 182.9695281982422
245.97897338867188, 287.0700988769531
247.294921875, 56.02570724487305
254.30311584472656, 158.5930633544922
260.60821533203125, 262.09619140625
265.1391906738281, 198.41502380371094
267.8968505859375, 367.6967468261719
269.83538818359375, 133.84898376464844
272.0533752441406, 302.5033874511719
274.0708923339844, 70.1386947631836
276.4082946777344, 236.23348999023438
280.5126953125, 173.54766845703125
283.0916442871094, 341.78399658203125
287.02227783203125, 276.7969055175781
293.2588806152344, 382.7729187011719
294.9649353027344, 148.15011596679688
297.83184814453125, 316.6300354003906
301.88018798828125, 252.4473114013672
308.3354797363281, 357.140625
312.1453552246094, 291.32550048828125
312.9180603027344, 59.92631149291992
320.30108642578125, 162.90501403808594
322.9720458984375, 331.8236083984375
327.6244201660156, 266.697265625
338.18316650390625, 306.6016845703125
339.6117858886719, 74.58541107177734
347.0994567871094, 177.94203186035156
353.0912780761719, 282.0613098144531
363.29498291015625, 321.04339599609375
364.9782409667969, 89.46728515625
367.6363525390625, 256.71881103515625
378.4892272949219, 296.1131286621094
379.5798034667969, 64.77639770507812
385.44970703125, 167.7010498046875
